std,type,big,middle,job,sex,age,money,count,mean_money
15-Apr,내국인 관광객,서귀포시,예래동,스넥,여,40대,2261370,124,18237
15-Apr,내국인 관광객,제주시,애월읍,스넥,여,50대,1400200,77,18184
15-Apr,내국인 관광객,서귀포시,성산읍,스넥,여,30대,4628800,255,18152
15-Apr,내국인 관광객,제주시,애월읍,농축수산품,남,20대,614000,34,18059
15-Apr,내국인 관광객,제주시,용담2동,기타음료식품,여,20대,323800,18,17989
15-Apr,내국인 관광객,제주시,노형동,슈퍼 마켓,남,20대,4589960,256,17930
15-Apr,내국인 관광객,제주시,이도2동,의원,남,30대,1884500,106,17778
15-Apr,내국인 관광객,서귀포시,예래동,기타음료식품,남,40대,2931860,166,17662
15-Apr,내국인 관광객,서귀포시,성산읍,스넥,남,30대,5158200,293,17605
15-Apr,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,20대,1558740,89,17514
15-Apr,내국인 관광객,서귀포시,대륜동,기타음료식품,남,40대,560000,32,17500
15-Apr,내국인 관광객,제주시,연동,슈퍼 마켓,남,40대,14471320,827,17499
15-Apr,내국인 관광객,서귀포시,예래동,기타음료식품,여,50대,747200,43,17377
15-Apr,내국인 관광객,제주시,노형동,약국,남,50대,2603350,150,17356
15-Apr,내국인 관광객,제주시,이도2동,악세 사리,남,30대,242900,14,17350
15-Apr,내국인 관광객,제주시,연동,스넥,여,50대,1555500,90,17283
15-Apr,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,50대,362340,21,17254
15-Apr,내국인 관광객,제주시,연동,약국,여,50대,1362450,79,17246
15-Apr,내국인 관광객,제주시,애월읍,스넥,남,50대,1221400,71,17203
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,50대,720803,42,17162
15-Apr,내국인 관광객,제주시,애월읍,농축수산품,여,20대,1698500,99,17157
15-Apr,내국인 관광객,제주시,애월읍,스포츠레져용품,여,40대,171500,10,17150
15-Apr,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,50대,3771560,220,17143
15-Apr,내국인 관광객,서귀포시,성산읍,기념품 점,남,20대,856800,50,17136
15-Apr,내국인 관광객,제주시,노형동,슈퍼 마켓,여,30대,7877730,460,17126
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,40대,427320,25,17093
15-Apr,내국인 관광객,서귀포시,예래동,기념품 점,여,40대,477000,28,17036
15-Apr,내국인 관광객,서귀포시,예래동,스넥,여,20대,1684210,99,17012
15-Apr,내국인 관광객,서귀포시,성산읍,스넥,여,20대,3195800,189,16909
15-Apr,내국인 관광객,서귀포시,예래동,기념품 점,여,30대,961900,57,16875
15-Apr,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,30대,2798840,167,16760
15-Apr,내국인 관광객,제주시,애월읍,스넥,여,40대,3030960,181,16746
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,남,50대,602630,36,16740
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,50대,1218640,73,16694
15-Apr,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,40대,1304520,79,16513
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,30대,623930,38,16419
15-Apr,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,30대,4662940,287,16247
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,40대,2132640,132,16156
15-Apr,내국인 관광객,제주시,연동,스넥,여,40대,2431100,151,16100
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,여,50대,587600,37,15881
15-Apr,내국인 관광객,제주시,이도2동,약국,여,50대,823680,52,15840
15-Apr,내국인 관광객,제주시,노형동,슈퍼 마켓,여,20대,4085020,258,15833
15-Apr,내국인 관광객,제주시,이도2동,기타음료식품,남,50대,188400,12,15700
15-Apr,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,30대,5952150,382,15582
15-Apr,내국인 관광객,제주시,연동,스넥,여,30대,6272000,403,15563
15-Apr,내국인 관광객,서귀포시,대륜동,기타음료식품,여,40대,309700,20,15485
15-Apr,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,20대,1688060,110,15346
15-Apr,내국인 관광객,제주시,연동,스넥,남,30대,5412000,354,15288
15-Apr,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,30대,3354050,220,15246
15-Apr,내국인 관광객,제주시,애월읍,스넥,남,20대,3318600,218,15223
15-Apr,내국인 관광객,제주시,노형동,슈퍼 마켓,남,30대,8809240,579,15215
15-Apr,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,20대,182500,12,15208
15-Apr,내국인 관광객,제주시,이도2동,약국,여,40대,1425460,94,15164
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,30대,1011750,67,15101
15-Apr,내국인 관광객,제주시,연동,스넥,남,20대,3381600,224,15096
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,여,40대,1005100,67,15001
15-Apr,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,20대,2856390,191,14955
15-Apr,내국인 관광객,제주시,애월읍,스넥,남,30대,10285700,690,14907
15-Apr,내국인 관광객,제주시,이도2동,스넥,여,50대,849000,57,14895
15-Apr,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,20대,1679620,113,14864
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,남,30대,1880490,127,14807
15-Apr,내국인 관광객,서귀포시,예래동,기타음료식품,여,30대,2138380,145,14747
15-Apr,내국인 관광객,제주시,노형동,약국,여,50대,1474570,100,14746
15-Apr,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,30대,1841630,125,14733
15-Apr,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,30대,6878520,467,14729
15-Apr,내국인 관광객,제주시,노형동,스넥,남,50대,2393300,164,14593
15-Apr,내국인 관광객,제주시,연동,슈퍼 마켓,남,30대,13714100,946,14497
15-Apr,내국인 관광객,제주시,이도2동,약국,남,50대,1043120,72,14488
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,50대,579390,40,14485
15-Apr,내국인 관광객,제주시,이도2동,스넥,남,50대,1214800,84,14462
15-Apr,내국인 관광객,제주시,이도2동,스넥,여,40대,1500300,104,14426
15-Apr,내국인 관광객,제주시,이도2동,기타음료식품,여,30대,504100,35,14403
15-Apr,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,20대,859510,60,14325
15-Apr,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,30대,8413600,589,14285
15-Apr,내국인 관광객,서귀포시,성산읍,의원,남,50대,185000,13,14231
15-Apr,내국인 관광객,서귀포시,남원읍,약국,남,50대,198000,14,14143
15-Apr,내국인 관광객,제주시,이도2동,스넥,남,40대,2226300,158,14091
15-Apr,내국인 관광객,제주시,연동,약국,남,40대,2025800,144,14068
15-Apr,내국인 관광객,제주시,애월읍,스넥,여,30대,11144300,793,14053
15-Apr,내국인 관광객,제주시,연동,약국,남,50대,1474540,105,14043
15-Apr,내국인 관광객,제주시,애월읍,스넥,여,20대,8173400,583,14020
15-Apr,내국인 관광객,제주시,연동,의원,남,20대,182200,13,14015
15-Apr,내국인 관광객,제주시,연동,기타음료식품,여,20대,195900,14,13993
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,30대,1016210,73,13921
15-Apr,내국인 관광객,제주시,애월읍,약국,남,30대,236100,17,13888
15-Apr,내국인 관광객,제주시,이도2동,약국,남,40대,2040760,147,13883
15-Apr,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,30대,553680,40,13842
15-Apr,내국인 관광객,서귀포시,대륜동,기타음료식품,남,30대,359300,26,13819
15-Apr,내국인 관광객,제주시,연동,슈퍼 마켓,남,20대,5640210,410,13757
15-Apr,내국인 관광객,제주시,애월읍,약국,여,50대,150800,11,13709
15-Apr,내국인 관광객,제주시,연동,슈퍼 마켓,여,20대,5500410,403,13649
15-Apr,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,20대,503510,37,13608
15-Apr,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,30대,244800,18,13600
15-Apr,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,20대,4230200,319,13261
15-Apr,내국인 관광객,제주시,연동,스넥,여,20대,5164500,391,13208
15-Apr,내국인 관광객,제주시,노형동,기타음료식품,여,30대,342100,26,13158
15-Apr,내국인 관광객,제주시,용담2동,기타음료식품,남,30대,522800,40,13070
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,남,40대,977660,75,13035
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,여,20대,596040,46,12957
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,여,30대,1308630,101,12957
15-Apr,내국인 관광객,서귀포시,예래동,기타음료식품,여,20대,1176600,91,12930
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,남,30대,2656700,207,12834
15-Apr,내국인 관광객,제주시,연동,기타음료식품,남,20대,153100,12,12758
15-Apr,내국인 관광객,제주시,연동,약국,여,30대,2562690,201,12750
15-Apr,내국인 관광객,제주시,이도2동,스넥,남,30대,3616400,284,12734
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,남,40대,995600,79,12603
15-Apr,내국인 관광객,제주시,노형동,스넥,남,20대,4405880,351,12552
15-Apr,내국인 관광객,제주시,노형동,약국,남,20대,622100,50,12442
15-Apr,내국인 관광객,제주시,이도2동,의원,여,50대,435200,35,12434
15-Apr,내국인 관광객,제주시,이도2동,약국,여,30대,1593920,130,12261
15-Apr,내국인 관광객,서귀포시,성산읍,약국,여,50대,342000,28,12214
15-Apr,내국인 관광객,서귀포시,성산읍,의원,남,40대,146500,12,12208
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,여,30대,3158400,259,12195
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,남,20대,1005500,83,12114
15-Apr,내국인 관광객,제주시,노형동,기타음료식품,여,20대,445130,37,12031
15-Apr,내국인 관광객,제주시,노형동,스넥,여,40대,2003180,167,11995
15-Apr,내국인 관광객,제주시,삼도2동,의원,남,40대,227700,19,11984
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,40대,723020,61,11853
15-Apr,내국인 관광객,제주시,연동,기타음료식품,남,30대,165400,14,11814
15-Apr,내국인 관광객,제주시,이도2동,의원,남,20대,472500,40,11813
15-Apr,내국인 관광객,제주시,애월읍,약국,남,40대,364700,31,11765
15-Apr,내국인 관광객,서귀포시,대륜동,약국,남,50대,246500,21,11738
15-Apr,내국인 관광객,제주시,삼도2동,약국,여,50대,129100,11,11736
15-Apr,내국인 관광객,제주시,노형동,약국,여,40대,2003560,171,11717
15-Apr,내국인 관광객,제주시,이도2동,의원,남,40대,1234120,106,11643
15-Apr,내국인 관광객,제주시,연동,약국,여,20대,1305460,113,11553
15-Apr,내국인 관광객,제주시,노형동,스넥,여,50대,828200,72,11503
15-Apr,내국인 관광객,서귀포시,예래동,기타음료식품,남,20대,558000,49,11388
15-Apr,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,20대,170740,15,11383
15-Apr,내국인 관광객,제주시,삼도2동,스넥,남,30대,147500,13,11346
15-Apr,내국인 관광객,서귀포시,성산읍,기타음료식품,남,20대,620730,55,11286
15-Apr,내국인 관광객,제주시,노형동,스넥,남,40대,3950450,351,11255
15-Apr,내국인 관광객,제주시,노형동,약국,남,30대,2509120,224,11201
15-Apr,내국인 관광객,서귀포시,성산읍,약국,여,40대,433900,39,11126
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,30대,685840,62,11062
15-Apr,내국인 관광객,제주시,연동,약국,남,30대,1799700,163,11041
15-Apr,내국인 관광객,서귀포시,대륜동,약국,여,50대,187500,17,11029
15-Apr,내국인 관광객,제주시,노형동,약국,남,40대,2573470,234,10998
15-Apr,내국인 관광객,제주시,이도2동,스넥,남,20대,2374100,217,10941
15-Apr,내국인 관광객,제주시,이도2동,기타음료식품,남,20대,163600,15,10907
15-Apr,내국인 관광객,제주시,노형동,기타음료식품,남,30대,766860,71,10801
15-Apr,내국인 관광객,제주시,노형동,약국,여,30대,3109860,289,10761
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,20대,430380,40,10760
15-Apr,내국인 관광객,제주시,이도2동,약국,남,30대,1538210,144,10682
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,40대,775790,73,10627
15-Apr,내국인 관광객,제주시,노형동,스넥,남,30대,5668650,536,10576
15-Apr,내국인 관광객,제주시,이도2동,스넥,여,30대,2926750,278,10528
15-Apr,내국인 관광객,서귀포시,남원읍,스넥,여,20대,1681800,160,10511
15-Apr,내국인 관광객,제주시,이도2동,기타음료식품,여,20대,187000,18,10389
15-Apr,내국인 관광객,서귀포시,성산읍,약국,남,50대,340510,33,10318
15-Apr,내국인 관광객,제주시,삼도2동,스넥,여,40대,123500,12,10292
15-Apr,내국인 관광객,제주시,애월읍,약국,남,50대,194300,19,10226
15-Apr,내국인 관광객,제주시,용담2동,약국,여,50대,524850,52,10093
15-Apr,내국인 관광객,제주시,노형동,스넥,여,30대,3689600,367,10053
15-Apr,내국인 관광객,제주시,노형동,스넥,여,20대,4046700,405,9992
15-Apr,내국인 관광객,서귀포시,성산읍,의원,남,30대,99800,10,9980
15-Apr,내국인 관광객,제주시,애월읍,약국,여,40대,219300,22,9968
15-Apr,내국인 관광객,제주시,용담2동,약국,여,40대,735400,75,9805
15-Apr,내국인 관광객,제주시,삼도2동,약국,여,30대,301300,31,9719
15-Apr,내국인 관광객,제주시,용담2동,약국,남,40대,789200,82,9624
15-Apr,내국인 관광객,제주시,용담2동,스넥,남,50대,1340420,141,9507
15-Apr,내국인 관광객,제주시,용담2동,스넥,남,40대,2214460,233,9504
15-Apr,내국인 관광객,서귀포시,성산읍,의원,여,30대,152000,16,9500
15-Apr,내국인 관광객,제주시,노형동,약국,여,20대,1154660,122,9464
15-Apr,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,20대,296410,32,9263
15-Apr,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,20대,483490,53,9122
15-Apr,내국인 관광객,제주시,삼도2동,의원,남,50대,91200,10,9120
15-Apr,내국인 관광객,제주시,용담2동,스넥,여,50대,1085270,119,9120
15-Apr,내국인 관광객,제주시,이도2동,약국,남,20대,498340,55,9061
15-Apr,내국인 관광객,서귀포시,대륜동,약국,남,40대,342600,38,9016
15-Apr,내국인 관광객,제주시,삼도2동,스넥,남,40대,135000,15,9000
15-Apr,내국인 관광객,서귀포시,남원읍,의원,여,50대,108000,12,9000
15-Apr,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,20대,149150,17,8774
15-Apr,내국인 관광객,제주시,용담2동,스넥,여,40대,1648030,191,8628
15-Apr,내국인 관광객,제주시,이도2동,스넥,여,20대,2992500,349,8574
15-Apr,내국인 관광객,서귀포시,대륜동,약국,여,40대,265600,31,8568
15-Apr,내국인 관광객,제주시,애월읍,기타음료식품,여,50대,119650,14,8546
15-Apr,내국인 관광객,제주시,용담2동,스넥,여,30대,2836290,332,8543
15-Apr,내국인 관광객,제주시,삼도2동,약국,남,40대,98100,12,8175
15-Apr,내국인 관광객,서귀포시,성산읍,약국,남,30대,366600,45,8147
15-Apr,내국인 관광객,제주시,용담2동,약국,여,20대,709500,88,8063
15-Apr,내국인 관광객,제주시,용담2동,약국,여,30대,1002900,125,8023
15-Apr,내국인 관광객,제주시,용담2동,약국,남,30대,877400,110,7976
15-Apr,내국인 관광객,제주시,용담2동,스넥,남,30대,2575270,323,7973
15-Apr,내국인 관광객,제주시,용담2동,약국,남,50대,469820,59,7963
15-Apr,내국인 관광객,제주시,용담2동,스넥,남,20대,838730,108,7766
15-Apr,내국인 관광객,제주시,연동,약국,남,20대,438460,57,7692
15-Apr,내국인 관광객,제주시,삼도2동,약국,남,50대,92300,12,7692
15-Apr,내국인 관광객,제주시,이도2동,약국,여,20대,880870,115,7660
